Latitude,Longitude,Radius,Depth
42.8925,308.0466,6.0421,-2544.893799
42.961,308.2763,5.885,-2567.065674
43.1159,308.125,8.4201,-2552.908203
43.1368,308.2557,5.6967,-2560.957031
43.0304,308.0688,8.5598,-2545.68042
42.9752,308.2204,5.8132,-2557.358154
42.9655,308.1271,5.5227,-2550.585449
43.1469,308.2398,21.4847,-2561.47998
43.1048,308.191,15.3516,-2557.217041
43.0465,308.2863,6.2928,-2569.053223
42.939,308.1152,6.9319,-2548.403076
43.1197,308.2814,14.0076,-2568.003418
42.9518,308.2658,5.9918,-2563.417969
42.8819,308.1043,6.5117,-2553.933105
42.9038,308.1317,6.3002,-2550.732178
43.1371,308.0976,12.4896,-2548.169922
42.9404,308.1158,5.5581,-2548.692383
43.1561,308.1482,8.3321,-2552.581055
42.8915,308.0266,6.2596,-2543.175537
43.054,308.1798,6.761,-2558.980469
43.0632,308.2221,5.7907,-2558.979004
43.0888,308.0795,5.534,-2556.784668
43.0136,308.1401,7.2408,-2555.009766
42.9716,308.1634,5.6691,-2552.556885
43.0722,308.051,11.9934,-2543.901123
42.9843,308.2247,6.3975,-2559.560059
43.145,308.1887,17.9206,-2560.45166
42.9935,308.0692,29.7138,-2549.215088
42.8944,308.1875,5.7354,-2551.637451
43.0925,308.1996,6.4908,-2558.221191
43.0404,308.2192,5.6965,-2560.692871
42.9116,308.1575,6.4896,-2550.046387
43.0823,308.2866,6.5242,-2567.088867
42.8913,308.2926,5.5784,-2563.860352
42.9344,308.0807,5.8509,-2546.633057
42.934,308.2607,27.7642,-2560.318604
43.0938,308.1387,36.1507,-2558.405273
43.0969,308.3027,6.677,-2567.233398
42.9044,308.2987,5.2519,-2564.810547
43.0527,308.1338,5.681,-2552.078857
43.0315,308.1916,5.9253,-2563.194824
42.9048,308.0972,7.0869,-2546.577393
43.1292,308.0424,20.279,-2543.715088
43.0838,308.0966,7.6864,-2548.445557
43.1111,308.0551,5.4876,-2544.666504
42.9878,308.2938,8.1709,-2568.659668
42.9371,308.036,8.56,-2547.595459
43.0026,308.1785,5.862,-2560.725586
43.095,308.0986,6.6745,-2540.973633
43.0355,308.275,6.316,-2567.401855
43.1313,308.0949,7.8461,-2549.224365
42.8981,308.0514,5.6602,-2544.412354
43.1253,308.2348,6.4701,-2558.831055
42.8709,308.0436,86.0473,-2544.924805
42.8849,308.2237,5.6429,-2561.521729
43.0203,308.2856,6.535,-2571.963623
42.9966,308.1916,17.6116,-2559.393555
43.1392,308.2384,7.8936,-2560.941406
43.1535,308.1028,10.2766,-2547.911133
42.9048,308.2215,6.589,-2560.453857
43.0578,308.2612,5.4415,-2567.77417
43.1008,308.1442,5.5133,-2552.240234
43.1333,308.2245,11.1356,-2559.326416
42.9155,308.2485,5.47,-2562.192139
42.8675,308.2107,31.825,-2558.210449
43.0526,308.0987,5.6488,-2549.677246
43.1435,308.2736,5.9002,-2562.149414
43.0944,308.1654,5.7292,-2556.988037
43.0823,308.1142,6.0922,-2548.375488
42.9809,308.0549,5.8612,-2544.563232
42.9039,308.224,22.411,-2559.553223
42.919,308.2558,5.5683,-2563.931885
42.9436,308.2105,7.7088,-2556.759766
42.9906,308.29,8.0813,-2567.832764
42.986,308.0904,5.4952,-2549.145264
43.1306,308.2946,40.6746,-2564.387451
43.1544,308.0929,7.2165,-2545.55127
42.9838,308.0487,58.6824,-2543.947021
43.0906,308.2113,5.7822,-2561.499023
42.9959,308.2708,8.1342,-2570.121094
43.0102,308.1857,6.8742,-2562.909912
43.0604,308.1836,9.8292,-2556.638672
42.9484,308.1798,5.4718,-2553.022217
43.1491,308.0861,6.3392,-2544.058838
42.9133,308.1111,27.216,-2549.579102
42.926,308.2002,18.2041,-2555.031494
43.0347,308.0449,5.5281,-2547.623047
42.8851,308.1757,6.4244,-2547.889648
42.9679,308.2057,18.6777,-2558.355225
42.9995,308.0606,8.3953,-2548.235107
43.0202,308.2886,5.8699,-2571.19458
42.9346,308.1892,6.0502,-2555.041748
43.0364,308.1592,5.9927,-2558.597656
42.9678,308.0898,5.9745,-2546.834473
43.0728,308.2942,5.9689,-2566.692383
42.8959,308.1758,6.3576,-2551.471436
43.1364,308.1657,5.4501,-2559.030029
43.0825,308.2911,6.0775,-2569.543945
42.9873,308.188,5.9695,-2559.154297
43.0256,308.1856,7.2634,-2560.417725
43.0423,308.1785,9.4958,-2558.642334
42.9016,308.2814,5.6564,-2562.100342
43.1244,308.2836,5.7972,-2563.972168
42.9739,308.0384,8.2928,-2544.219727
43.0121,308.169,19.321,-2559.964111
42.9327,308.0641,12.6332,-2548.459717
43.1165,308.1507,55.6052,-2556.200439
43.0331,308.2363,7.2438,-2573.858398
42.8888,308.1811,8.7366,-2552.469482
42.8652,308.0366,17.246,-2542.144775
43.026,308.0905,22.5107,-2549.315674
43.0175,308.2973,7.2076,-2573.125977
42.9166,308.1674,5.6889,-2550.224365
42.8655,308.0576,5.5304,-2543.602539
42.9912,308.2404,6.1209,-2563.492188
43.0201,308.2941,6.0878,-2572.371094
43.1449,308.2871,11.6507,-2564.711182
42.8765,308.2549,7.6332,-2559.637207
43.1324,308.216,10.5978,-2560.239502
43.0721,308.1797,19.5998,-2557.900391
43.0004,308.175,6.3295,-2560.334717
43.0517,308.0239,13.5309,-2545.49707
42.9212,308.1519,10.9771,-2552.341064
42.9391,308.2425,6.027,-2558.199707
42.8795,308.2857,5.204,-2561.431641
42.9246,308.1983,6.0846,-2554.695313
42.9609,308.0327,7.288,-2544.049561
43.107,308.0323,17.7897,-2539.897461
43.142,308.0786,6.3966,-2544.358887
42.985,308.2588,6.7257,-2571.509277
42.9515,308.1084,5.5894,-2547.746338
43.0944,308.2333,5.8281,-2563.243164
43.1219,308.3066,6.5924,-2565.284912
42.9078,308.1923,14.4038,-2554.129395
42.9423,308.034,8.8501,-2547.386719
42.9078,308.0655,81.2483,-2547.018799
42.9265,308.2852,5.8708,-2565.396973
42.9192,308.187,50.2626,-2552.109131
42.995,308.2119,17.213,-2563.965576
43.1192,308.2878,5.6963,-2564.932617
42.9048,308.0254,19.8919,-2544.084717
42.9469,308.2377,5.1383,-2566.999023
42.8711,308.0773,18.5339,-2546.994385
43.1266,308.2475,7.1146,-2559.375488
43.1224,308.2547,7.9647,-2561.250244
43.0149,308.048,6.3985,-2547.21875
43.0055,308.241,7.3848,-2565.50293
43.0993,308.0455,24.0676,-2547.154053
42.9742,308.0321,5.8721,-2543.265869
43.0985,308.072,6.1975,-2554.891846
43.0104,308.2191,7.5892,-2561.439697
42.8754,308.3051,5.8762,-2565.756592
42.9224,308.161,6.6488,-2553.203125
43.0739,308.262,5.7063,-2564.930664
42.893,308.2993,19.3175,-2564.20752
42.8714,308.2267,19.6656,-2564.98584
43.0099,308.143,6.6022,-2554.92627
42.9599,308.2183,5.6273,-2560.260742
43.1164,308.0575,18.1771,-2543.532715
43.077,308.0993,5.5242,-2546.659912
43.1407,308.1844,6.4439,-2559.40332
43.134,308.269,5.1554,-2562.120361
42.8947,308.1518,33.8728,-2550.808838
43.069,308.1193,5.5501,-2550.48877
42.9891,308.2265,23.6649,-2562.2146
42.9415,308.2048,6.5026,-2556.779785
42.8888,308.1465,8.4129,-2550.103027
42.9066,308.0968,9.4786,-2547.581543
42.8873,308.1874,6.7132,-2549.594482
43.1352,308.2897,5.6096,-2563.452393
42.8871,308.2323,9.3164,-2561.332764
42.9619,308.2242,6.5309,-2559.218018
42.8654,308.128,5.3114,-2549.969482
43.0755,308.1675,6.7655,-2556.609375
42.9094,308.1997,6.1577,-2554.954102
42.9414,308.1204,22.2101,-2549.46875
42.9824,308.1735,5.782,-2555.947021
43.07,308.1652,70.4659,-2558.310303
43.1042,308.074,5.7763,-2543.727295
42.952,308.0793,5.7016,-2563.082275
42.9416,308.2196,12.7937,-2555.79834
43.1521,308.2292,5.7695,-2559.561523
42.9511,308.0361,30.7056,-2544.97168
43.052,308.2197,9.665,-2560.25708
43.023,308.0283,6.4767,-2542.884033
43.0025,308.2537,7.1899,-2567.984131
43.058,308.2085,6.6047,-2563.062988
43.1324,308.2257,5.7043,-2557.9104
43.1287,308.0633,5.8107,-2544.190186
42.9203,308.251,26.3845,-2561.530518
42.9784,308.162,20.8786,-2555.781006
42.9903,308.2892,6.7603,-2568.296631
42.8931,308.2398,6.4196,-2564.772949
42.9156,308.1363,15.2495,-2548.511719
43.1004,308.0567,35.4957,-2545.469727
42.8899,308.0941,42.487,-2556.373535
42.9691,308.2262,5.755,-2560.38208
42.9542,308.2879,7.3694,-2563.703369
42.9374,308.1355,21.8075,-2554.763184
43.0931,308.2645,6.4021,-2564.108398
42.8712,308.1425,6.0342,-2553.794678
42.8785,308.2356,33.1837,-2563.602051
43.0091,308.2341,8.3377,-2563.778564
42.923,308.2267,5.7172,-2559.411621
43.064,308.2796,6.768,-2567.108154
43.0908,308.2892,40.6786,-2568.854492
43.0829,308.1772,6.7948,-2557.20752
43.0603,308.0445,6.0423,-2549.325439
43.1371,308.2815,6.8302,-2563.252441
42.9834,308.1338,15.4284,-2551.447266
42.9643,308.0307,12.9753,-2544.304932
42.9625,308.2113,5.7101,-2558.334961
42.9711,308.2026,21.6103,-2555.837402
42.9988,308.2289,5.5611,-2564.144531
43.0713,308.2251,6.4751,-2560.808594
42.9113,308.2309,6.501,-2558.75708
43.0887,308.1557,17.9798,-2554.667969
43.0104,308.2528,6.6189,-2567.970703
43.0569,308.2349,6.6383,-2562.53125
43.0797,308.206,9.2649,-2559.870605
42.8897,308.1106,54.0404,-2549.621826
43.0151,308.3004,7.0354,-2570.961182
42.9134,308.054,8.21,-2544.963135
42.8851,308.0804,5.5943,-2549.236572
42.8982,308.1443,5.5623,-2548.875488
42.9764,308.2981,16.9519,-2569.027588
42.9756,308.1972,5.6908,-2557.875977
43.0751,308.3061,6.7871,-2568.73291
43.0448,308.1303,5.9627,-2551.230469
43.0183,308.1154,7.0173,-2549.862061
42.9898,308.1839,5.4535,-2559.067139
42.8848,308.2639,27.6318,-2562.237305
42.9617,308.2065,5.5046,-2557.388428
43.0911,308.1984,18.5177,-2559.219482
42.9965,308.0405,7.2515,-2547.434082
43.137,308.1065,5.6153,-2548.994385
42.9672,308.238,6.0097,-2561.238281
42.8958,308.0512,6.8341,-2546.533447
42.9219,308.0231,7.2397,-2547.181885
43.0155,308.1165,25.0002,-2551.680176
43.0092,308.2399,6.504,-2565.881836
43.0232,308.1984,7.1325,-2562.274902
43.1175,308.1191,6.4208,-2552.557373
42.9706,308.2591,6.0375,-2564.14624
43.0445,308.0887,6.6528,-2547.355225
43.1283,308.2101,25.8185,-2559.190918
43.1003,308.216,29.1806,-2561.549561
42.9023,308.132,16.9451,-2550.208496
42.9525,308.2135,5.3416,-2558.491699
42.9763,308.058,6.1284,-2546.879395
43.0926,308.2207,5.6852,-2564.816406
43.0397,308.137,13.834,-2555.035645
42.9351,308.2982,7.4857,-2567.846191
42.9995,308.1128,5.5668,-2553.889648
43.0224,308.1665,6.5109,-2555.491455
43.1574,308.1387,5.6046,-2551.025879
42.8962,308.0885,14.0768,-2547.008057
42.9265,308.0531,6.095,-2555.296387
43.1067,308.2227,6.3816,-2560.411133
42.9804,308.0797,15.8815,-2548.873047
42.9613,308.2301,13.5959,-2560.935059
43.0592,308.1501,6.2018,-2554.882324
43.1268,308.1325,18.5226,-2553.094482
43.0362,308.1508,7.8919,-2558.081055
42.8919,308.0888,6.4492,-2547.463379
43.1255,308.1935,6.6596,-2557.063965
43.0691,308.1454,6.3004,-2555.365723
42.9026,308.0982,40.3101,-2547.533691
43.0105,308.1867,14.9477,-2563.881104
43.0325,308.0431,6.2645,-2545.531494
42.9054,308.0286,5.6373,-2544.119385
43.1139,308.146,6.4358,-2554.311523
43.0938,308.2657,5.7425,-2564.483398
42.8984,308.2451,6.5139,-2562.954102
43.1182,308.2247,16.5519,-2558.158447
42.984,308.2996,6.8323,-2568.684814
43.1526,308.1957,5.4611,-2560.113037
42.9066,308.268,28.0696,-2562.569336
42.9882,308.1653,6.1173,-2555.926025
42.9715,308.1859,25.5874,-2562.517334
42.9454,308.2735,10.6554,-2563.708496
43.0459,308.0245,18.7529,-2544.544678
42.9563,308.1743,5.6236,-2552.74585
42.9332,308.1393,8.3919,-2551.624023
43.0352,308.2028,7.6881,-2562.35498
43.0239,308.1355,7.3548,-2553.565186
42.9596,308.1207,5.6291,-2550.73291
43.086,308.0992,20.2465,-2547.480957
42.9437,308.2924,11.8675,-2564.202881
43.0008,308.1812,5.9744,-2560.37085
42.8967,308.0503,5.8653,-2546.225342
42.9623,308.2123,6.0654,-2558.236572
42.894,308.1584,52.0785,-2549.897949
42.8814,308.306,5.5052,-2565.880371
43.1014,308.1007,12.774,-2548.488037
42.9423,308.2583,20.7017,-2561.064453
42.9915,308.162,5.8898,-2557.061035
43.0455,308.2136,7.7696,-2559.991211
42.9006,308.1866,10.3252,-2554.041992
43.0089,308.2373,8.347,-2565.109619
43.0977,308.037,7.0227,-2543.057861
42.9201,308.1953,7.7129,-2555.859863
43.0203,308.0918,7.3145,-2550.364502
43.1186,308.2299,5.4419,-2564.088135
43.0713,308.0325,27.2618,-2544.974609
43.0748,308.0247,5.4315,-2544.944092
42.8639,308.0838,8.1834,-2544.668945
42.9412,308.3055,6.0818,-2569.598633
42.9151,308.1037,8.538,-2548.199219
43.0263,308.0608,5.7589,-2549.835205
42.9879,308.2174,7.1041,-2564.096924
42.9117,308.2756,17.5411,-2565.863037
42.9091,308.2632,7.9263,-2561.393066
43.1388,308.2972,6.3193,-2564.492676
42.9689,308.2381,5.6944,-2560.91626
43.0579,308.1763,6.5164,-2556.058105
43.1504,308.2302,16.4481,-2560.024658
42.8735,308.0668,14.2244,-2546.0896
43.0516,308.0539,5.6294,-2545.420166
42.8822,308.0388,6.7405,-2545.724609
42.9354,308.1784,7.7831,-2550.753906
42.9271,308.0881,6.1942,-2543.861084
43.1023,308.0543,8.8952,-2544.118408
42.8723,308.216,5.6868,-2563.563965
43.0901,308.2055,8.7448,-2561.155518
42.9963,308.0957,7.2751,-2550.696289
42.8674,308.3057,29.6068,-2566.757568
43.061,308.1109,5.5108,-2551.050049
43.0733,308.1707,6.0604,-2558.470947
42.9926,308.1743,26.6923,-2559.429443
42.9419,308.2634,15.4971,-2562.278564
42.9222,308.3028,6.5094,-2563.69165
43.0648,308.085,7.8183,-2551.993896
43.142,308.122,18.248,-2551.085449
43.141,308.0237,25.1455,-2542.403076
42.9786,308.0992,5.5059,-2547.678711
43.0845,308.1218,5.8673,-2550.256836
42.9917,308.1092,23.0809,-2550.849609
42.9971,308.2573,7.7355,-2567.298828
43.1094,308.1163,72.2885,-2552.249023
42.9597,308.0944,24.5203,-2548.319092
43.1293,308.1982,5.5179,-2559.509277
43.1558,308.1896,5.6824,-2560.789795
43.1366,308.2308,5.5266,-2560.742676
43.0283,308.1277,13.5995,-2553.162598
42.9165,308.2363,8.0182,-2560.468506
42.9316,308.0904,5.6753,-2555.79126
42.922,308.0485,7.1568,-2547.811523
42.992,308.1493,5.7436,-2555.078857
42.8668,308.278,7.1349,-2563.469971
43.0815,308.2926,16.5683,-2567.1521
43.0867,308.1145,5.7515,-2550.034424
42.9354,308.0535,96.4522,-2549.087158
43.0457,308.0263,13.2661,-2547.113281
42.9168,308.2032,5.991,-2555.949463
42.9916,308.2031,7.35,-2562.381592
42.9765,308.1869,28.0502,-2557.092529
43.0289,308.067,5.4577,-2545.550537
43.058,308.2832,5.8136,-2567.707031
42.9855,308.2767,6.4407,-2565.87793
42.9829,308.1522,7.8538,-2554.357422
42.9424,308.2978,6.7146,-2565.163574
42.8792,308.2984,22.6287,-2567.453369
42.8782,308.0677,7.6136,-2547.145996
43.0814,308.0763,10.0303,-2547.559082
43.0622,308.3075,6.25,-2570.357178
42.9024,308.1481,17.802,-2548.368896
43.0617,308.1344,12.4125,-2553.902588
42.9759,308.1736,6.8493,-2556.264648
43.0621,308.2653,34.1049,-2565.717285
42.9252,308.0946,14.0317,-2545.920898
42.962,308.2267,7.2148,-2561.88208
43.135,308.1767,13.3227,-2558.792236
42.9904,308.1493,5.6963,-2554.950195
43.1535,308.2985,6.6359,-2565.260254
42.8891,308.2838,5.9407,-2563.328369
42.8648,308.022,7.3479,-2548.953369
42.9585,308.1538,5.7179,-2552.645508
43.0588,308.2692,13.898,-2565.33252
42.8798,308.1118,6.0354,-2551.255371
42.9073,308.2086,6.2139,-2555.854248
42.9955,308.1759,15.7311,-2560.042725
42.8824,308.2807,17.6771,-2562.921631
43.0574,308.047,5.6475,-2549.154785
42.9024,308.1113,6.0363,-2549.149658
42.9225,308.202,9.7442,-2554.470215
43.1129,308.075,5.5925,-2546.68457
43.0705,308.1528,8.0699,-2555.185547
43.1249,308.1798,5.6532,-2557.649658
43.0178,308.2759,22.1928,-2571.911133
43.0468,308.2742,5.196,-2567.902344
43.0168,308.2279,6.4107,-2562.337402
42.972,308.2074,6.1306,-2555.707764
43.152,308.3081,18.1323,-2567.574463
42.872,308.2486,6.4311,-2566.243652
42.8888,308.0406,7.0615,-2544.345947
43.0013,308.0233,5.7359,-2544.022461
43.0393,308.1098,7.3735,-2549.281006
43.1481,308.2159,10.5468,-2558.845459
43.1453,308.239,10.7682,-2564.462646
43.0105,308.2889,5.6051,-2570.119629
43.0271,308.1917,5.7813,-2561.125244
43.049,308.28,6.1899,-2568.612061
43.0696,308.0911,47.5476,-2546.693359
43.0595,308.2345,6.7398,-2562.970215
43.0848,308.0821,5.865,-2547.97876
43.103,308.0667,86.1532,-2545.192627
42.9092,308.0783,5.6455,-2546.779053
43.1417,308.2153,17.7583,-2559.964844
42.957,308.1344,10.9306,-2552.046143
43.1263,308.2077,15.0783,-2559.552734
43.0998,308.2617,6.1244,-2560.610352
42.9611,308.1165,6.5073,-2549.869141
42.9169,308.1127,7.5228,-2545.953125
43.0226,308.2087,6.9874,-2563.61792
42.9856,308.2334,5.7408,-2560.226807
43.0734,308.223,5.7972,-2560.531738
43.1543,308.1592,25.8333,-2555.30835
42.9749,308.2215,7.081,-2557.518555
43.0605,308.3032,6.0854,-2568.937012
43.0899,308.1395,19.2702,-2551.851074
43.0065,308.1369,18.096,-2559.920654
43.0964,308.0714,6.406,-2550.976807
42.9715,308.1328,11.4734,-2550.303467
43.0901,308.145,8.2493,-2552.807861
42.9574,308.2266,6.0692,-2559.878906
43.1451,308.1112,21.6196,-2550.313232
42.8838,308.2939,27.2987,-2563.751953
43.016,308.2506,8.0104,-2566.604004
42.9974,308.1587,5.9724,-2560.18335
42.926,308.1943,14.4509,-2553.981934
42.9355,308.0615,16.5266,-2549.504883
42.8785,308.1162,5.7908,-2549.26123
43.1045,308.1164,6.9374,-2549.765625
42.9495,308.1453,5.5771,-2552.091797
43.0176,308.2209,21.5588,-2562.671387
43.0291,308.1265,5.6166,-2554.345703
42.9087,308.2158,18.0378,-2557.266113
43.0446,308.1082,5.7291,-2547.634766
42.8767,308.0513,5.4186,-2546.72168
43.0586,308.2856,6.5207,-2568.012939
43.0653,308.0489,38.2241,-2548.095215
43.0664,308.0771,6.6082,-2545.473145
43.0019,308.0428,5.3271,-2544.580078
43.0041,308.1334,20.4016,-2553.91626
42.8841,308.0564,7.4969,-2546.575439
43.0228,308.2146,5.994,-2564.084473
43.0618,308.25,19.2983,-2563.814453
42.9725,308.2028,6.859,-2555.355469
43.0793,308.2411,6.2598,-2562.712158
43.0822,308.1448,21.4053,-2552.115234
42.9944,308.2488,6.4384,-2565.574951
43.1469,308.2209,5.3583,-2559.964844
42.9232,308.2178,15.9438,-2557.876709
42.9073,308.23,16.5108,-2560.189209
42.9527,308.1967,29.9489,-2556.699463
42.932,308.1386,5.9477,-2551.142822
43.1563,308.1412,19.2535,-2551.743652
42.9088,308.1211,7.7862,-2548.922363
43.0085,308.2994,5.9986,-2572.306885
43.0334,308.1883,7.0534,-2560.044922
42.9095,308.1305,5.559,-2550.061035
42.8916,308.0406,7.3806,-2543.903564
43.0423,308.1516,5.4687,-2556.802246
42.9933,308.1829,14.3445,-2560.85791
43.1451,308.2853,7.1343,-2563.966797
42.9546,308.2777,5.9089,-2565.490723
43.1414,308.1125,5.4679,-2550.176025
42.9456,308.2591,6.542,-2561.935791
43.0073,308.2979,5.7216,-2571.189697
42.982,308.0998,5.5351,-2551.012939
42.9667,308.1999,5.5935,-2556.081299
42.9935,308.1768,5.9403,-2559.056152
43.131,308.3089,8.0767,-2565.373291
43.0746,308.1065,5.9999,-2547.875732
43.0823,308.0736,6.2009,-2548.639648
42.9106,308.097,4.9492,-2547.69873
42.907,308.2374,18.5575,-2560.660645
43.1272,308.2144,5.6538,-2559.613037
43.0063,308.0706,7.393,-2552.546875
42.9474,308.2028,19.6797,-2557.619629
43.0206,308.2272,7.5734,-2564.74292
43.1238,308.2419,8.3564,-2559.531738
43.0533,308.0709,5.7842,-2565.435547
43.0372,308.0486,5.7342,-2544.607666
43.0761,308.1375,7.0503,-2553.828125
43.065,308.1813,8.349,-2557.910645
43.1035,308.1693,36.8333,-2558.058105
43.0057,308.2172,5.829,-2562.637207
42.9722,308.1669,7.8246,-2554.65918
43.0013,308.2457,6.9181,-2567.039307
42.8982,308.0475,9.8663,-2544.346436
42.9229,308.2523,10.2775,-2562.172119
43.0108,308.2095,15.8324,-2561.358154
42.9863,308.299,6.2465,-2566.706055
43.1421,308.1158,5.825,-2549.893799
42.8765,308.2471,12.8719,-2569.187988
42.9467,308.0615,5.7886,-2546.350586
42.9676,308.0854,18.4791,-2549.453857
43.0171,308.2978,7.5805,-2572.401123
43.1477,308.1559,5.642,-2556.830811
43.026,308.1103,6.4566,-2551.517334
43.0048,308.2417,8.8423,-2565.571533
43.0193,308.2909,6.5453,-2571.155273
42.9394,308.0448,39.2343,-2546.669434
43.1427,308.1954,5.7074,-2560.400879
42.9643,308.2622,5.6907,-2566.796631
43.0924,308.3013,6.3405,-2568.159668
43.1134,308.1592,10.0849,-2558.601807
43.0262,308.2931,7.4922,-2570.840576
43.1045,308.1501,8.0017,-2555.125244
42.9436,308.041,5.6506,-2546.180908
42.9391,308.2862,6.994,-2565.355713
42.9311,308.0333,8.8269,-2548.067383
43.015,308.2451,5.9311,-2566.864502
43.0419,308.2082,5.9593,-2560.371582
43.0015,308.1154,6.1043,-2553.545654
42.9545,308.2786,13.3094,-2564.774414
43.0236,308.0346,5.9501,-2543.947266
42.9862,308.2968,20.591,-2568.080566
42.9317,308.1208,36.6466,-2549.284424
42.9126,308.1275,7.1912,-2546.252197
43.0867,308.0984,6.3471,-2548.194336
43.0774,308.1582,14.756,-2555.07666
43.1241,308.275,9.8045,-2561.85083
43.0046,308.1814,51.9588,-2561.945801
43.0789,308.0323,5.2289,-2545.693115
43.1344,308.0655,5.4115,-2543.990234
43.0138,308.0872,6.3779,-2550.446777
43.0892,308.2891,6.1034,-2569.238037
42.9245,308.2773,5.874,-2566.174561
43.1286,308.0973,5.9899,-2550.23877
43.0398,308.2974,15.0683,-2570.513916
42.988,308.1663,6.8389,-2555.530762
42.9722,308.0366,8.4529,-2544.60791
43.044,308.1459,5.5113,-2554.053711
43.1017,308.2289,21.4351,-2563.368896
43.0706,308.149,5.8516,-2555.355225
43.1359,308.0334,23.8842,-2542.696533
42.9211,308.2378,32.3564,-2561.478027
43.1235,308.1476,5.9408,-2555.498291
43.042,308.0623,6.208,-2545.188477
42.9929,308.2885,5.8538,-2568.483398
43.0837,308.2122,5.8062,-2560.533691
42.9683,308.2573,6.398,-2564.815674
42.9782,308.1912,5.8414,-2558.530029
